"","SITE","lat","DHW_Mean","DHW_MeanMax_Major","DHW_Dur","DHW_Dur_Major","DHW_Max_Major","DHW_Max_Major5","SST_AnnRange","SST_MonthRange","SST_Mean","SST_Q05","SST_Q95","SST_SD","SST_BiweekRange","DATE_","COLONYLENGTH","MAX_DEPTH_M","Area_surveyed_m2","PER_DEAD","LATITUDE","LONGITUDE","YEAR","TAIL_BINS","Data_Source","Bleaching_Period","month","prop_DEAD"
"46","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,10,9.144,60,0,-14.329052,-170.831801,2025,"Q20","esa","Post-Bleaching",3,0
"47","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,11,12.4968,60,0,-14.329052,-170.831801,2025,"Q20","esa","Post-Bleaching",3,0
"48","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,10,12.4968,60,0,-14.329052,-170.831801,2025,"Q20","esa","Post-Bleaching",3,0
"49","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,6,12.4968,60,0,-14.329052,-170.831801,2025,"Q20","esa","Post-Bleaching",3,0
"50","TUT-126",-14.336157,18.3957347869873,18.3957347869873,149,100,18.3957347869873,18.3957347869873,2.82000064849854,1.30416663487752,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,0.917666682490596,2025-03-15,9,13.716,60,0,-14.336157,-170.796416,2025,"Q20","esa","Post-Bleaching",3,0
"51","TUT-126",-14.336157,18.3957347869873,18.3957347869873,149,100,18.3957347869873,18.3957347869873,2.82000064849854,1.30416663487752,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,0.917666682490596,2025-03-15,11,13.716,60,3,-14.336157,-170.796416,2025,"Q20","esa","Post-Bleaching",3,0.03
"52","TUT-126",-14.336157,18.3957347869873,18.3957347869873,149,100,18.3957347869873,18.3957347869873,2.82000064849854,1.30416663487752,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,0.917666682490596,2025-03-15,11,13.716,60,0,-14.336157,-170.796416,2025,"Q20","esa","Post-Bleaching",3,0
"53","TUT-126",-14.336157,18.3957347869873,18.3957347869873,149,100,18.3957347869873,18.3957347869873,2.82000064849854,1.30416663487752,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,0.917666682490596,2025-03-15,10,12.8016,60,0,-14.336157,-170.796416,2025,"Q20","esa","Post-Bleaching",3,0
"54","TUT-126",-14.336157,18.3957347869873,18.3957347869873,149,100,18.3957347869873,18.3957347869873,2.82000064849854,1.30416663487752,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,0.917666682490596,2025-03-15,10,12.8016,60,5,-14.336157,-170.796416,2025,"Q20","esa","Post-Bleaching",3,0.05
"55","TUT-126",-14.336157,18.3957347869873,18.3957347869873,149,100,18.3957347869873,18.3957347869873,2.82000064849854,1.30416663487752,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,0.917666682490596,2025-03-15,12,12.8016,60,0,-14.336157,-170.796416,2025,"Q20","esa","Post-Bleaching",3,0
"56","TUT-126",-14.336157,18.3957347869873,18.3957347869873,149,100,18.3957347869873,18.3957347869873,2.82000064849854,1.30416663487752,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,0.917666682490596,2025-03-15,6,12.8016,60,0,-14.336157,-170.796416,2025,"Q20","esa","Post-Bleaching",3,0
"57","TUT-126",-14.336157,18.3957347869873,18.3957347869873,149,100,18.3957347869873,18.3957347869873,2.82000064849854,1.30416663487752,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,0.917666682490596,2025-03-15,10,12.8016,60,5,-14.336157,-170.796416,2025,"Q20","esa","Post-Bleaching",3,0.05
"58","TUT-126",-14.336157,18.3957347869873,18.3957347869873,149,100,18.3957347869873,18.3957347869873,2.82000064849854,1.30416663487752,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,0.917666682490596,2025-03-15,10,12.8016,60,0,-14.336157,-170.796416,2025,"Q20","esa","Post-Bleaching",3,0
"59","TUT-126",-14.336157,18.3957347869873,18.3957347869873,149,100,18.3957347869873,18.3957347869873,2.82000064849854,1.30416663487752,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,0.917666682490596,2025-03-15,10,12.192,60,0,-14.336157,-170.796416,2025,"Q20","esa","Post-Bleaching",3,0
"60","TUT-126",-14.336157,18.3957347869873,18.3957347869873,149,100,18.3957347869873,18.3957347869873,2.82000064849854,1.30416663487752,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,0.917666682490596,2025-03-15,11,12.192,60,0,-14.336157,-170.796416,2025,"Q20","esa","Post-Bleaching",3,0
"61","TUT-126",-14.336157,18.3957347869873,18.3957347869873,149,100,18.3957347869873,18.3957347869873,2.82000064849854,1.30416663487752,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,0.917666682490596,2025-03-15,6,12.192,60,0,-14.336157,-170.796416,2025,"Q20","esa","Post-Bleaching",3,0
"62","TUT-126",-14.336157,18.3957347869873,18.3957347869873,149,100,18.3957347869873,18.3957347869873,2.82000064849854,1.30416663487752,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,0.917666682490596,2025-03-15,8,12.192,60,0,-14.336157,-170.796416,2025,"Q20","esa","Post-Bleaching",3,0
"63","TUT-126",-14.336157,18.3957347869873,18.3957347869873,149,100,18.3957347869873,18.3957347869873,2.82000064849854,1.30416663487752,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,0.917666682490596,2025-03-15,9,12.192,60,0,-14.336157,-170.796416,2025,"Q20","esa","Post-Bleaching",3,0
"64","TUT-126",-14.336157,18.3957347869873,18.3957347869873,149,100,18.3957347869873,18.3957347869873,2.82000064849854,1.30416663487752,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,0.917666682490596,2025-03-15,11,12.192,60,0,-14.336157,-170.796416,2025,"Q20","esa","Post-Bleaching",3,0
"65","TUT-139",-14.352648,15.5891466140747,15.5891466140747,149,91,15.5891466140747,15.5891466140747,2.85249996185303,1.29858350753784,28.942750716536,27.4592002868652,30.4468002319336,0.941314666663432,0.915407463356301,2025-03-15,7.5,11.5824,60,0,-14.352648,-170.787165,2025,"Q20","esa","Post-Bleaching",3,0
"66","TUT-139",-14.352648,15.5891466140747,15.5891466140747,149,91,15.5891466140747,15.5891466140747,2.85249996185303,1.29858350753784,28.942750716536,27.4592002868652,30.4468002319336,0.941314666663432,0.915407463356301,2025-03-15,10,9.144,60,0,-14.352648,-170.787165,2025,"Q20","esa","Post-Bleaching",3,0
"67","TUT-139",-14.352648,15.5891466140747,15.5891466140747,149,91,15.5891466140747,15.5891466140747,2.85249996185303,1.29858350753784,28.942750716536,27.4592002868652,30.4468002319336,0.941314666663432,0.915407463356301,2025-03-15,5,9.144,60,0,-14.352648,-170.787165,2025,"Q20","esa","Post-Bleaching",3,0
"68","TUT-139",-14.352648,15.5891466140747,15.5891466140747,149,91,15.5891466140747,15.5891466140747,2.85249996185303,1.29858350753784,28.942750716536,27.4592002868652,30.4468002319336,0.941314666663432,0.915407463356301,2025-03-15,10,9.144,60,0,-14.352648,-170.787165,2025,"Q20","esa","Post-Bleaching",3,0
"69","TUT-139",-14.352648,15.5891466140747,15.5891466140747,149,91,15.5891466140747,15.5891466140747,2.85249996185303,1.29858350753784,28.942750716536,27.4592002868652,30.4468002319336,0.941314666663432,0.915407463356301,2025-03-15,10,9.144,60,0,-14.352648,-170.787165,2025,"Q20","esa","Post-Bleaching",3,0
"70","TUT-139",-14.352648,15.5891466140747,15.5891466140747,149,91,15.5891466140747,15.5891466140747,2.85249996185303,1.29858350753784,28.942750716536,27.4592002868652,30.4468002319336,0.941314666663432,0.915407463356301,2025-03-15,5,9.144,60,0,-14.352648,-170.787165,2025,"Q20","esa","Post-Bleaching",3,0
"71","TUT-139",-14.352648,15.5891466140747,15.5891466140747,149,91,15.5891466140747,15.5891466140747,2.85249996185303,1.29858350753784,28.942750716536,27.4592002868652,30.4468002319336,0.941314666663432,0.915407463356301,2025-03-15,12,12.192,60,0,-14.352648,-170.787165,2025,"Q20","esa","Post-Bleaching",3,0
"72","TUT-139",-14.352648,15.5891466140747,15.5891466140747,149,91,15.5891466140747,15.5891466140747,2.85249996185303,1.29858350753784,28.942750716536,27.4592002868652,30.4468002319336,0.941314666663432,0.915407463356301,2025-03-15,9,12.192,60,0,-14.352648,-170.787165,2025,"Q20","esa","Post-Bleaching",3,0
"73","TUT-157",-14.274192,20.9342250823975,20.9342250823975,124,97,20.9342250823975,20.9342250823975,3.0310001373291,1.27425003051758,28.9106493701674,27.4267993927002,30.4484001159668,0.94296886928663,0.934963296960901,2025-03-18,12,11.5824,60,25,-14.274192,-170.619785,2025,"Q20","esa","Post-Bleaching",3,0.25
"74","TUT-157",-14.274192,20.9342250823975,20.9342250823975,124,97,20.9342250823975,20.9342250823975,3.0310001373291,1.27425003051758,28.9106493701674,27.4267993927002,30.4484001159668,0.94296886928663,0.934963296960901,2025-03-18,7,11.5824,60,0,-14.274192,-170.619785,2025,"Q20","esa","Post-Bleaching",3,0
