"","SITE","lat","DHW_Mean","DHW_MeanMax_Major","DHW_Dur","DHW_Dur_Major","DHW_Max_Major","DHW_Max_Major5","SST_AnnRange","SST_MonthRange","SST_Mean","SST_Q05","SST_Q95","SST_SD","SST_BiweekRange","DATE_","COLONYLENGTH","MAX_DEPTH_M","Area_surveyed_m2","PER_DEAD","LATITUDE","LONGITUDE","YEAR","TAIL_BINS","Data_Source","Bleaching_Period","month","prop_DEAD"
"70","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,43,12.4968,60,5,-14.329052,-170.831801,2025,"Q80","esa","Post-Bleaching",3,0.05
"71","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,49,12.4968,60,65,-14.329052,-170.831801,2025,"Q80","esa","Post-Bleaching",3,0.65
"72","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,48,12.4968,60,80,-14.329052,-170.831801,2025,"Q80","esa","Post-Bleaching",3,0.8
"73","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,44,12.4968,60,85,-14.329052,-170.831801,2025,"Q80","esa","Post-Bleaching",3,0.85
"74","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,77,12.4968,60,25,-14.329052,-170.831801,2025,"Q80","esa","Post-Bleaching",3,0.25
"75","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,50,12.4968,60,98,-14.329052,-170.831801,2025,"Q80","esa","Post-Bleaching",3,0.98
"76","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,80,12.4968,60,40,-14.329052,-170.831801,2025,"Q80","esa","Post-Bleaching",3,0.4
"77","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,47,12.4968,60,25,-14.329052,-170.831801,2025,"Q80","esa","Post-Bleaching",3,0.25
"78","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,48,12.4968,60,70,-14.329052,-170.831801,2025,"Q80","esa","Post-Bleaching",3,0.7
"79","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,70,12.4968,60,95,-14.329052,-170.831801,2025,"Q80","esa","Post-Bleaching",3,0.95
"80","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,50,9.144,60,95,-14.329052,-170.831801,2025,"Q80","esa","Post-Bleaching",3,0.95
